Product,"UPC","Qty Avail"
"AS AR22250","669256222507","0"
"AS AR243","669256002437","0"
"AS AR264","669256002642","5"
"AS AR270WEA","669256002727","0"
"AS AR270WSM","669256002710","0"
"AS AR3006","669256030065","8"
"AS AR300RSUM","669256030072","0"
"AS AR300WIN","151550000382","0"
"AS AR3030","669256030300","1"
"AS AR375","669256003755","0"
"AS AR38","669256383574","0"
"AS AR40","669256040101","0"
"AS AR44REM","669256044444","0"
"AS AR44SW","669256000440","0"
"AS AR45ACP","669256000457","0"
"AS AR45COLT","669256045458","0"
"AS AR50","669256000501","0"
"AS AR762","669256762393","11"
"AS AR7MWSM","669256000709","0"
"AS AR8MM","669256000082","0"
"AS BS204","669256002048","0"
"AS BS223","669256002239","0"
"AS BS22320X","669256223207","4"
"AS BS30","669256000303","0"
"AS BS50","669256005001","0"
"AS BS9","669256000099","21"
"AS BSB17","669256001713","0"
"AS BSB22","669256002215","4"
"AS BSB223","669256022312","15"
"AS BSB22320X","669256223214","2"
"AS BSB30","669256003014","0"
"AS BSB9","669256000914","0"
"AS D3G","","0"
"AS GL8010","669256080107","0"
"AS GL8011","669256080114","0"
"AS GL8012","669256080121","0"
"AS HGD2","669256200192","0"
"AS HGPROA","669256168867","0"
"AS HGPROB","669256168874","0"
"AS HGPROC","669256168881","0"
"AS KT81067","669256810674","0"
"AS KTBS","669256223894","3"
"AS KTMASTERRED","","0"
"AS KTPISTOL","669256300908","2"
"AS KTRIFLE","669256223900","0"
"AS M3G","","0"
"AS MBP223","","0"
"AS MBS223","","0"
"AS MBSKIT1","","0"
"AS MBSKIT2","","0"
"AS MBSKIT3","","0"
"AS SA223","","0"
"AS TX870G","","0"
"AS TX950","669256009504","1"
"AS TXP","","0"
"AT A1101005","758152108050","7"
"AT A1101010","","0"
"AT A1101015","","0"
"AT A1101140","758152110282","0"
"AT A1101141","758152101679","12"
"AT A1101430","758152130099","7"
"AT A1101433","758152100016","1"
"AT A1101435","758152110633","2"
"AT A1101438","758152100023","4"
"AT A2101122","758152107190","23"
"AT A2101210","758152110251","0"
"AT A2101232","758152104700","1"
"AT A2102220","758152491800","17"
"AT A2201216","758152104984","8"
"AT A2401232","758152105981","3"
"AT A4101000","758152410009","16"
"AT A4101005","758152100030","13"
"AT A4101010","758152410108","11"
"AT A4101015","758152100047","24"
"AT A5101002","758152130778","6"
"AT A5101006","758152109682","7"
"AT A5101008","758152130822","35"
"AT A5101010","758152900050","35"
"AT A5101020","758152900067","5"
"AT A5101144","758152106384","9"
"AT A5101145","758152106391","9"
"AT A5101147","758152106827","16"
"AT A5101160","758152900678","7"
"AT A5101177","758152110404","7"
"AT A5101656","758152130563","13"
"AT A5102080","758152900807","84"
"AT A5102240","758152900470","0"
"AT A5102260","758152900623","1"
"AT A5102342","758152110503","4"
"AT A5102476","758152104106","8"
"AT A5102481","758152104120","0"
"AT A5102486","758152104144","2"
"AT A5102529","758152322807","23"
"AT ARA1700","758152817006","0"
"AT B1101005","758152134264","4"
"AT B1101135","758152926036","20"
"AT B1101140","758152673640","0"
"AT B1101141","758152745811","0"
"AT B2101092","758152831712","4"
"AT B2101210","758152593689","7"
"AT B2101216","758152910899","27"
"AT B2101232","758152142092","5"
"AT B2101250","758152940711","1"
"AT B2102200","758152637055","11"
"AT B2102210","758152691620","11"
"AT B2102211","758152000000","46"
"AT B2102212","758152183262","33"
"AT B2102213","758152576194","1"
"AT B2102214","758152967046","0"
"AT B2102215","758152391643","10"
"AT B2102216","758152885166","11"
"AT B2201232","758152814449","6"
"AT B2401232","758152706829","6"
"AT FPG0100","758152801005","0"
"AT MAR3000","758152330000","0"
"AT MOI0300","758152303004","11"
"AT MOI0600","758152306005","35"
"AT MRW4100","758152541017","0"
"AT REM7100","758152171009","11"
"AT SBS4300","758152543004","8"
"AT SBS4600","758152546005","46"
"AT SHO0500","758152505002","1"
"AT SPG0100","758152501004","0"
"AT SPG0200","758152501028","7"
"AT TFS0600","758152506009","11"
"AT TSG0300","758152903006","6"
"ATI 15MX410","","0"
"ATI ACTM04507PFB","813393013898","0"
"ATI ACTMC4508PFB","151550000405","25"
"ATI ARWRENCHBP","813393016486","0"
"ATI BG43T","813393018916","7"
"ATI CT36DGT","813393017827","0"
"ATI CT42SGB","813393017872","0"
"ATI CT42SGT","813393017889","0"
"ATI G15MS556HD9","813393018749","0"
"ATI G15MS9KM16","813393018961","0"
"ATI G15MSP9KM5","813393018978","0"
"ATI G15MSQ","813393018312","0"
"ATI GAF1228VR","813393018220","4"
"ATI GAS1226VR","813393018237","5"
"ATI GAT47UFM","151550000412","15"
"ATI GDS","813393011597","0"
"ATI GDTOU12","813393018282","0"
"ATI GER1911CONV","813393016301","0"
"ATI GER202266","151550000429","18"
"ATI GER202716","151550000436","12"
"ATI GER4110110","813393013928","5"
"ATI GER4110112","813393016325","14"
"ATI GER4110150","151550013177","0"
"ATI GER4110151","813393016721","0"
"ATI GER4440109","813393016479","373"
"ATI GERG1911ADOP","813393012600","0"
"ATI GERG1911TGT","813393017070","0"
"ATI GERG1911TGTB","813393018787","41"
"ATI GERG1911TGTCA","813393017124","0"
"ATI GERG2210AK47","813393010156","3"
"ATI GERG2210AK47R","813393016226","0"
"ATI GERG2210GSG9","813393016196","0"
"ATI GERG2210M1911","813393011504","0"
"ATI GERG2210M1911B","813393012853","1"
"ATI GERG2210M1911CA","813393013959","6"
"ATI GERG2210M1911G","","0"
"ATI GERG2210M1911S","813393013911","9"
"ATI GERG2210M1911T","813393018442","13"
"ATI GERG2224AK47","892756002458","0"
"ATI GERG522CLB10","813393012532","0"
"ATI GERG522CLB22","813393012549","0"
"ATI GERG522PKB10","813393011771","0"
"ATI GERG522PLB10","813393014765","0"
"ATI GERG522RLC10","813393015779","0"
"ATI GERG522RLC22","813393015786","2"
"ATI GERG522RLSD110","813390185895","51"
"ATI GERG522SDLB22","813393012587","0"
"ATI GERGMP40","813393017568","118"
"ATI GERGMP409","813393019081","0"
"ATI GERGSTG44","813393015274","0"
"ATI GERGSTG4410","813393015281","0"
"ATI GERGSTG44X","813393016332","13"
"ATI GERM4440103","813393015434","227"
"ATI GERM4440104","813393015441","6"
"ATI GERMAK4710","892756002380","4"
"ATI GERMAK4724","892756002373","14"
"ATI GERMGSG10TP","813393011276","15"
"ATI GERMGSG22TP","813393010408","46"
"ATI GERMGSG510PK","813393010316","13"
"ATI GERMM1911","813393012655","62"
"ATI GERMMP4010","813393016998","2"
"ATI GERMMP4023","813393017001","8"
"ATI GERMR110","813393012808","49"
"ATI GERMR110TEN22","813393012846","34"
"ATI GFX45FBLW12","813393016028","0"
"ATI GFX45GI","813393012754","23"
"ATI GFX45MIL","813393012761","31"
"ATI GFXH45","813393017919","0"
"ATI GFXH45C","813393017926","0"
"ATI GFXH45D","813393017933","0"
"ATI GKOF12SP","813393018244","0"
"ATI GKOF12SV","813393016103","0"
"ATI GKOF12SVE","813393016134","0"
"ATI GKOF12TF","813393018688","0"
"ATI GKOF20SP","813393018251","23"
"ATI GKOF20SV","813393016110","84"
"ATI GKOF20SVE","813393016141","1"
"ATI GKOF20SVY","813393017315","16"
"ATI GKOF20TF","813393019050","0"
"ATI GKOF28SP","813393018268","16"
"ATI GKOF28SV","813393017322","0"
"ATI GKOF41028SV","813390317766","0"
"ATI GKOF410SP","813393018275","125"
"ATI GKOF410SV","813393016127","40"
"ATI GKOF410SVE","813393016158","24"
"ATI GKOF410SVY","813393017667","18"
"ATI GLOW200P","813393017384","0"
"ATI GLOW201P","813393017032","0"
"ATI GOMNI22OPS","813393016066","1"
"ATI GOMNIH22","","0"
"ATI GOMNIHA300","151550017175","0"
"ATI GOMNIHA556","813393017018","0"
"ATI GOMNIHC26","813393017353","0"
"ATI GOMNIHC26CA","813393017612","0"
"ATI GOMNIHQA556","813393017094","0"
"ATI GOMNIPH7QA300","813393017964","0"
"ATI GOMNIPH7QA556","813393017636","0"
"ATI GOMNIPH7QA556R","813393017650","0"
"ATI GOMX300","813393018060","0"
"ATI GOMX410","813393018121","0"
"ATI GOMX556","813393018022","160"
"ATI GOMX556CAT","813393018626","0"
"ATI GOMX556COM","813393018817","47"
"ATI GOMX556T","813393018619","0"
"ATI GOMXP300","813393018091","2"
"ATI GOMXP556","813393018084","0"
"ATI GOMXQ556","813393018046","186"
"ATI GOMXQ556CA","813393018053","0"
"ATI GOMXQ556CAFDE","813393019029","0"
"ATI GOMXQ556FDE","813393019012","0"
"ATI GTACPX2","813393016561","0"
"ATI GTACSX2","813393016554","0"
"ATI ISSG511001","682146291513","0"
"ATI M410GA15","813393019043","0"
"ATI M410GA5","813393019036","0"
"ATI M4SC","858226001499","0"
"ATI M9ETS31","","0"
"ATI MG42210","151550000443","2"
"ATI MG42228","813393012648","8"
"ATI MT3435","813393015830","0"
"ATI PKT01P","813393017681","3"
"ATI RKT03","813393017421","0"
"ATI RKT05","813393017629","0"
"ATI RKT07","813393018008","0"
"ATI TAPMAG0630","","0"
"ATI VFGFLD","813393013355","0"
"ATN ACMUIR85PR","658175112990","0"
"ATN ACMUULTKIT","658175112280","0"
"ATN DGBNBNHDX2","658175117773","2"
"ATN DGMNNVM4C","658175112020","3"
"ATN DGSSHD2080","658175112266","0"
"ATN DGWSX5518A","658175112228","14"
"ATN DGWSXS312A","658175112204","20"
"ATN DGWSXS314Z","658175112242","0"
"ATN DGWSXS520Z","658175112259","0"
"ATN NVBNB03X30","658175131243","0"
"ATN NVDNPS2820","658175906018","1"
"ATN NVGONVG720","658175734567","0"
"ATN NVGOVIPX10","658175234579","0"
"ATN NVMNNSPM20","658175170013","0"
"ATN NVWSNAR240","658175231455","2"
"ATN NVWSNAR420","","0"
"ATN NVWSNAR4CO","658175231493","2"
"ATN NVWSNAR4WO","658175231578","0"
"ATN NVWSNAR620","658175231516","1"
"ATN NVWSNAR6C0","658175231547","2"
"ATN NVWSNAR6W0","","0"
"ATN SOGCSHTR1","658175113669","1"
"ATN SOGCSHTR2","658175113676","63"
"ATN TIWSMT321D","658175905455","1"
"ATN TIWSMT324B","658175905448","1"
"ATN TIWSMT333A","658175905646","1"
"ATN TIWSMT334A","658175905660","0"
"AUA 50012","480615500124","0"
"AUA 50015","4806015500155","0"
"AUA 50201","4806015501701","194"
"AUA AC2234N","812285021911","0"
"AUA AC2235N","812285021935","0"
"AUA AC3082N","812285021966","60"
"AUA AC403N","812285021843","98"
"AUA AC45A10N","812285021874","148"
"AUA AC97N","812285021812","0"
"AUA FAC102N","812285020099","1385"
"AUA FAC2225055RVGTC","812285022109","0"
"AUA FAC2231N","812285020136","0"
"AUA FAC22355GRVGTC","812285022086","0"
"AUA FAC2238N","812285020129","0"
"AUA FAC22M1N","812285020860","0"
"AUA FAC22TCM1N","812285020013","270"
"AUA FAC22TCMNR1N","812285021751","172"
"AUA FAC24390GRABTC","812285022123","0"
"AUA FAC270140GRABTC","812285022147","0"
"AUA FAC3006165GRABTC","812285022246","0"
"AUA FAC300AAC2N","812285021775","417"
"AUA FAC300RUM180GRABTC","812285022345","0"
"AUA FAC300WBY180GRABTC","812285022321","0"
"AUA FAC300WM165GRABTC","812285022284","0"
"AUA FAC300WM180GRABTC","812285022307","0"
"AUA FAC300WSM165GRABTC","812285022260","0"
"AUA FAC3030170GRFPTC","812285022208","0"
"AUA FAC308165GRABTC","812285022222","0"
"AUA FAC30C1N","812285020112","236"
"AUA FAC32ACP1N","812285022543","0"
"AUA FAC338MAG225GRABTC","812285022369","0"
"AUA FAC3572N","812285020068","77"
"AUA FAC3576N","812285020075","251"
"AUA FAC375HH300GRABTC","812285022383","0"
"AUA FAC3802N","812285020020","83"
"AUA FAC3817N","812285020044","3"
"AUA FAC38SUPER1N","812285020891","295"
"AUA FAC402N","812285020082","147"
"AUA FAC44M1N","812285021720","0"
"AUA FAC4512N","812285020105","114"
"AUA FAC4570300GRJHPTC","812285022406","0"
"AUA FAC500SW1N","812285022024","44"
"AUA FAC50AE1N","812285022000","310"
"AUA FAC7MM160GRABTC","812285022161","0"
"AUA FAC7MM175GRABTC","812285022185","0"
"AUA FAC92N","812285022529","0"
"AUA FAC94","812285020037","0"
"AUA FAC98","812285022567","0"
"AZOOM 11451","666692114519","1"
"AZOOM 12202","666692122026","1"
"AZOOM 12204","666692122040","0"
"AZOOM 12206","666692122064","0"
"AZOOM 12208","666692122088","14"
"AZOOM 12211","666692122118","0"
"AZOOM 12212","666692122125","4"
"AZOOM 12213","666692122132","0"
"AZOOM 12214","666692122149","3"
"AZOOM 12215","666692122156","0"
"AZOOM 12222","666692122224","21"
"AZOOM 12223","666692122231","0"
"AZOOM 12224","666692122248","10"
"AZOOM 12225","666692122255","0"
"AZOOM 12227","666692122279","12"
"AZOOM 12228","666692122286","4"
"AZOOM 12229","666692122293","0"
"AZOOM 12230","666692122309","0"
"AZOOM 12231","666692122316","0"
"AZOOM 12234","666692122347","9"
"AZOOM 12237","666692122378","0"
"AZOOM 12238","666692122385","25"
"AZOOM 12252","666692122521","2"
"AZOOM 12254","666692122545","0"
"AZOOM 12256","666692122569","1"
"AZOOM 12296","666692122965","1"
"AZOOM 15113","666692151132","0"
"AZOOM 15114","666692151149","0"
"AZOOM 15115","666692151156","0"
"AZOOM 15116","666692151163","0"
"AZOOM 15117","666692151170","8"
"AZOOM 15152","666692151521","3"
"AZOOM 15153","666692151538","3"
"AZOOM 15159","666692151590","0"
"AZOOM 16118","666692161186","26"
"AZOOM 16119","666692161193","0"
"AZOOM 16120","666692161209","0"
"AZOOM 16121","666692161216","10"
"AZOOM 16124","666692161247","4"
"AZOOM 16144","666692161445","1"
"AZOOM 16175","666692161759","0"
"AZOOM 16180","151550000764","0"
"BAR 21520","716876022359","80"
"BAR 21522","716876024384","0"
"BAR 21524","716876027033","0"
"BAR 21526","716876028443","10"
"BAR 21529","716876028467","0"
"BAR 21531","716876030651","62"
"BAR 21533","716876030682","27"
"BAR 21535","716876030309","16"
"BAR 21536","716876030163","0"
"BAR 21537","716876030064","0"
"BAR 21538","716876030088","52"
"BAR 21540","716876030859","39"
"BAR 21542","716876033829","60"
"BAR 21543","716876153527","23"
"BAR 21545","716876154449","20"
"BAR 21547","716876154531","34"
"BAR 21550","716876135721","4"
"BAR 21551","716876135110","0"
"BAR 21552","716876138081","31"
"BAR 21554","716876140015","8"
"BAR 21555","716876145010","0"
"BAR 21557","716876125104","0"
"BAR 21559","716876127054","0"
"BAR 21563","716876128457","0"
"BAR 21565","716876130672","0"
"BAR 21567","716876130153","0"
"BAR 21569","716876130054","37"
"BAR 21571","716876130269","0"
"BAR 21579","716876145737","0"
"BAR 22008","716876022458","25"
"BAR 22010","716876026012","0"
"BAR 22011","716876111114","15"
"BAR 22013","716876150014","0"
"BAR 22037","716876154104","0"
"BAR 30090","716876204267","0"
"BAR 30092","716876204328","7"
"BAR 30094","716876204564","0"
"BAR 30168","716876224296","0"
"BAR 30171","716876224364","14"
"BAR 30180","716876224432","0"
"BAR 30189","716876224562","1"
"BAR 30190","716876224609","18"
"BAR 30193","716876224708","7"
"BAR 30195","716876224760","1"
"BAR 30198","716876224869","10"
"BAR 30201","716876224968","19"
"BAR 30207","716876243297","9"
"BAR 30208","716876243389","0"
"BAR 30212","716876243419","0"
"BAR 30214","716876243723","7"
"BAR 30217","716876243921","1"
"BAR 30222","716876257423","9"
"BAR 30224","716876257430","8"
"BAR 30228","716876264032","8"
"BAR 30242","716876264308","8"
"BAR 30244","716876264414","15"
"BAR 30246","716876264421","8"
"BAR 30260","716876277384","18"
"BAR 30262","716876277407","0"
"BAR 30264","716876277421","20"
"BAR 30266","716876277445","20"
"BAR 30269","716876277469","0"
"BAR 30274","716876277728","4"
"BAR 30276","716876277759","8"
"BAR 30282","716876284047","8"
"BAR 30284","716876284078","7"
"BAR 30285","716876284146","0"
"BAR 30287","716876284429","0"
"BAR 30289","716876284443","18"
"BAR 30291","716876284467","16"
"BAR 30293","716876284474","8"
"BAR 30294","716876284481","9"
"BAR 30298","716876284726","18"
"BAR 30300","716876284740","10"
"BAR 30303","716876284764","0"
"BAR 30318","716876308071","14"
"BAR 30320","","0"
"BAR 30321","716876308118","0"
"BAR 30334","716876308200","4"
"BAR 30347","716876308415","12"
"BAR 30349","716876308439","19"
"BAR 30351","716876308446","9"
"BAR 30353","716876308460","22"
"BAR 30356","716876308484","20"
"BAR 30364","716876308736","2"
"BAR 30366","716876308750","0"
"BAR 30368","716876308774","0"
"BAR 30370","716876308781","23"
"BAR 30372","716876308798","18"
"BAR 30374","716876308804","8"
"BAR 30391","716876310128","0"
"BAR 30398","716876323203","9"
"BAR 30408","716876338436","10"
"BAR 30410","716876338450","10"
"BAR 30412","716876338467","0"
"BAR 30415","716876338481","9"
"BAR 30424","716876338733","0"
"BAR 30428","716876338764","1"
"BAR 30432","716876338818","12"
"BAR 30437","716876348053","0"
"BAR 30440","716876355006","10"
"BAR 30442","716876355013","2"
"BAR 30451","716876357130","9"
"BAR 30459","716876358304","7"
"BAR 30486","716876375523","5"
"BAR 30489","716876375561","1"
"BAR 30491","716876375585","3"
"BAR 30502","716876400058","10"
"BAR 30512","716876410187","6"
"BAR 30543","716876429226","0"
"BAR 30548","716876451050","1"
"BAR 30552","716876451081","5"
"BAR 30560","716876451210","0"
"BAR 30562","716876451234","8"
"BAR 30564","716876451265","0"
"BAR 30567","716876451289","0"
"BAR 30569","716876451319","0"
"BAR 30587","716876451715","20"
"BAR 30589","716876451722","5"
"BAR 30594","716876451753","38"
"BAR 30629","716876458417","0"
"BAR 30630","716876458431","9"
"BAR 30659","716876480104","0"
"BAR 30663","716876500253","12"
"BAR 30665","716876500260","4"
"BAR 30700","716876510627","0"
"BAR 30703","716876510771","5"
"BAR 30705","716876510764","5"
"BAR 30727","716876382804","19"
"BAR 30733","","10"
"BAR 30745","716876011087","0"
"BAR 30755","716876008100","21"
"BAR 30756","716876002108","0"
"BAR 30827","716876301201","0"
"BAR 30844","","10"
"BAR 31180","716876101559","4"
"BAR 31190","","10"
"BARN 16075","042609160754","50"
"BARN 16079","042609160792","42"
"BARN 16420","042609164202","3"
"BARN 16422","042609164226","7"
"BARN 17014","042609170142","44"
"BARN 17083","042609170838","30"
"BARN 17150","042609171507","4"
"BARN 17450","042609174508","7"
"BARN 17462","042609174621","0"
"BARN 17463","042609174638","0"
"BARN 78038","042609780389","0"
"BARN 78040","042609780402","5"
"BARN 78041","042609780419","5"
"BARN 78042","042609780426","10"
"BARN 78044","042609780440","0"
"BARN 78057","042609780570","0"
"BARN 78058","042609780587","0"
"BARN 78059","042609780594","0"
"BARN 78061","042609780617","0"
"BARN 78201","042609782017","5"
"BARN 78205","042609782055","6"
"BARN 78210","042609782109","3"
"BARN 78212","042609782123","3"
"BARN 78215","042609782154","10"
"BARN 78220","042609782208","3"
"BARN 78222","042609782222","6"
"BARN 78230","042609782307","12"
"BARN 78240","042609782406","6"
"BARN 78246","042609782468","9"
"BARN 78404","042609784042","12"
"BARN 78610","042609786107","41"
"BARN 78615","042609786152","5"
"BARN 78629","042609786299","9"
"BARN 78630","042609786305","9"
"BARN 78635","042609786350","8"
"BARR 12178","816715011282","0"
"BARR 12353","816715010186","2"
"BARR 12364","816715010667","1"
"BARR 12412","151550000528","2"
"BARR 12437","816715010209","3"
"BARR 12613","816715011800","2"
"BARR 12774","816715010674","0"
"BARR 12808","816715012449","1"
"BARR 12878","816715012418","3"
"BARR 12982","816715014320","1"
"BARR 12984","816715014344","0"
"BARR 13124","816715011831","2"
"BARR 13125","816715010971","10"
"BARR 13137","816715011626","2"
"BARR 13140","816715011657","2"
"BARR 13143","816715011688","0"
"BARR 13261","816715013217","1"
"BARR 13273","816715012012","0"
"BARR 13303","816715010247","1"
"BARR 13305","816715010254","0"
"BARR 13307","816715011398","0"
"BARR 13312","816715010223","0"
"BARR 13315","816715011404","1"
"BARR 13316","816715010025","8"
"BARR 13317","816715010018","0"
"BARR 13318","816715010193","9"
"BARR 13319","816715010094","5"
"BARR 13320","816715010445","3"
"BARR 13321","816715010100","1"
"BARR 13322","816715010117","1"
"BARR 13323","816715010124","2"
"BARR 13324","816715010131","4"
"BARR 13334","151550000597","2"
"BARR 13345","816715010964","2"
"BARR 13355","816715010957","8"
"BARR 13652","816715011732","1"
"BARR 13657","151550014914","4"
"BARR 13664","","0"
"BARR 13704","816715014382","0"
"BARR 13821","816715014665","0"
